Date,Time,DateTime,Temp_Box,Temp_281,Hum_Box,Hum_281
2021-09-08,7:00:00,08/09/21 07:00,19.5,33,100,57.16666667
2021-09-08,8:00:00,08/09/21 08:00,27.2,33,77,57.33333333
2021-09-08,9:00:00,08/09/21 09:00,27.33333333,33.83333333,69.66666667,58.66666667
2021-09-08,10:00:00,08/09/21 10:00,28.5,34.16666667,66.16666667,59.83333333
2021-09-08,11:00:00,08/09/21 11:00,30.5,35,60.75,60.66666667
2021-09-08,12:00:00,08/09/21 12:00,32.4,35,52.2,60.5
2021-09-08,13:00:00,08/09/21 13:00,34.16666667,35.66666667,49.16666667,59.83333333
2021-09-08,14:00:00,08/09/21 14:00,34.83333333,36,47.66666667,59.33333333
2021-09-08,15:00:00,08/09/21 15:00,36.16666667,36,43.5,59.16666667
2021-09-08,16:00:00,08/09/21 16:00,41.33333333,35.83333333,37,60
2021-09-08,17:00:00,08/09/21 17:00,37.33333333,35.28571429,40.83333333,59.57142857
2021-09-08,18:00:00,08/09/21 18:00,32.2,35,52.6,59
2021-09-08,19:00:00,08/09/21 19:00,28.5,34,74.25,58.16666667
2021-09-08,20:00:00,08/09/21 20:00,27.33333333,33.33333333,80.83333333,56.66666667
2021-09-08,21:00:00,08/09/21 21:00,26,33,79.83333333,56.16666667
2021-09-08,22:00:00,08/09/21 22:00,25,32.83333333,73.33333333,57.16666667
2021-09-08,23:00:00,08/09/21 23:00,23.66666667,33,84.83333333,56.16666667
2021-09-09,0:00:00,09/09/21 00:00,22.66666667,32.33333333,91.16666667,55.66666667
2021-09-09,1:00:00,09/09/21 01:00,22,32,90.66666667,55.66666667
2021-09-09,2:00:00,09/09/21 02:00,21.33333333,32,94,55.66666667
2021-09-09,3:00:00,09/09/21 03:00,21,32,94.5,55.83333333
2021-09-09,4:00:00,09/09/21 04:00,21,32.33333333,96.5,56.33333333
2021-09-09,5:00:00,09/09/21 05:00,20.83333333,33,98.83333333,56.16666667
2021-09-09,6:00:00,09/09/21 06:00,20.5,33,97.83333333,56.5
2021-09-09,7:00:00,09/09/21 07:00,24,33,90.66666667,57
2021-09-09,8:00:00,09/09/21 08:00,30.83333333,33,67.66666667,56.66666667
2021-09-09,9:00:00,09/09/21 09:00,29.83333333,33.5,66.5,58
2021-09-09,10:00:00,09/09/21 10:00,30.83333333,34,60.33333333,58.66666667
2021-09-09,11:00:00,09/09/21 11:00,32.5,34.33333333,53.33333333,59.16666667
2021-09-09,12:00:00,09/09/21 12:00,34.33333333,35.16666667,49.5,59.5
2021-09-09,13:00:00,09/09/21 13:00,36.5,35.66666667,45.66666667,59.66666667
2021-09-09,14:00:00,09/09/21 14:00,37,35.83333333,43,60
2021-09-09,15:00:00,09/09/21 15:00,37.66666667,35.16666667,41.16666667,60.33333333
2021-09-09,16:00:00,09/09/21 16:00,40.83333333,35,36.5,60
2021-09-09,17:00:00,09/09/21 17:00,37.16666667,35.5,40.83333333,60.33333333
2021-09-09,18:00:00,09/09/21 18:00,32,35.16666667,49.83333333,58.83333333
2021-09-09,19:00:00,09/09/21 19:00,28.83333333,34.33333333,61,58
2021-09-09,20:00:00,09/09/21 20:00,27.33333333,33.33333333,68.16666667,57.16666667
2021-09-09,21:00:00,09/09/21 21:00,25.83333333,32.5,79.66666667,56.83333333
2021-09-09,22:00:00,09/09/21 22:00,25.33333333,32.16666667,76.83333333,56.16666667
2021-09-09,23:00:00,09/09/21 23:00,24.33333333,32,75,56
2021-09-10,0:00:00,10/09/21 00:00,23.83333333,32,84.83333333,55.8
2021-09-10,1:00:00,10/09/21 01:00,23,32,81,55.16666667
2021-09-10,2:00:00,10/09/21 02:00,22.16666667,32,87.66666667,54.5
2021-09-10,3:00:00,10/09/21 03:00,22,32,91.5,54.5
2021-09-10,4:00:00,10/09/21 04:00,21.5,32,91.33333333,54.33333333
2021-09-10,5:00:00,10/09/21 05:00,21.16666667,32,91.66666667,54.83333333
2021-09-10,6:00:00,10/09/21 06:00,21,32,95.66666667,55.66666667
2021-09-10,7:00:00,10/09/21 07:00,23.33333333,32.83333333,90,55.5
2021-09-10,8:00:00,10/09/21 08:00,30,32.83333333,61.16666667,56
2021-09-10,9:00:00,10/09/21 09:00,29.33333333,33,59.33333333,57.33333333
2021-09-10,10:00:00,10/09/21 10:00,30.83333333,33.5,49.66666667,57.16666667
2021-09-10,11:00:00,10/09/21 11:00,32.5,34,35.5,59.16666667
2021-09-10,12:00:00,10/09/21 12:00,29.83333333,35,34.5,59.16666667
2021-09-10,13:00:00,10/09/21 13:00,29.5,35.83333333,40,59.33333333
2021-09-10,14:00:00,10/09/21 14:00,38.66666667,36,34.33333333,60.57142857
2021-09-10,15:00:00,10/09/21 15:00,39,35.5,33.33333333,59.5
2021-09-10,16:00:00,10/09/21 16:00,38.5,35,32.66666667,59.66666667
2021-09-10,17:00:00,10/09/21 17:00,36,34.16666667,35.16666667,59
2021-09-10,18:00:00,10/09/21 18:00,32.16666667,34,39.33333333,59.33333333
2021-09-10,19:00:00,10/09/21 19:00,29,33.16666667,44.16666667,59.16666667
2021-09-10,20:00:00,10/09/21 20:00,27.33333333,32.5,50.83333333,57.16666667
2021-09-10,21:00:00,10/09/21 21:00,25.83333333,32,54.83333333,57.33333333
2021-09-10,22:00:00,10/09/21 22:00,24.16666667,31.4,60.5,56.4
2021-09-10,23:00:00,10/09/21 23:00,23,31.16666667,62.66666667,55.5
2021-09-11,0:00:00,11/09/21 00:00,22,31,65.16666667,55.5
2021-09-11,1:00:00,11/09/21 01:00,21.16666667,31,69,55.5
2021-09-11,2:00:00,11/09/21 02:00,20.5,31,71.5,55.5
2021-09-11,3:00:00,11/09/21 03:00,20,31,73.33333333,55.83333333
2021-09-11,4:00:00,11/09/21 04:00,19.4,31,77.2,55.83333333
2021-09-11,5:00:00,11/09/21 05:00,19.5,32,76.33333333,56.5
2021-09-11,6:00:00,11/09/21 06:00,19,32,78.33333333,57
2021-09-11,7:00:00,11/09/21 07:00,20.33333333,32,77.83333333,56.16666667
2021-09-11,8:00:00,11/09/21 08:00,27.16666667,32,60.66666667,57
2021-09-11,9:00:00,11/09/21 09:00,31,32.16666667,47.33333333,57.83333333
2021-09-11,10:00:00,11/09/21 10:00,34,33,40.16666667,58
2021-09-11,11:00:00,11/09/21 11:00,36.16666667,33.75,36.66666667,60.5
2021-09-11,12:00:00,11/09/21 12:00,38,34.66666667,32.66666667,59
2021-09-11,13:00:00,11/09/21 13:00,39.83333333,35,29.83333333,59.33333333
2021-09-11,14:00:00,11/09/21 14:00,40.33333333,35,28.16666667,59.66666667
2021-09-11,15:00:00,11/09/21 15:00,39.83333333,35,27.16666667,58.66666667
2021-09-11,16:00:00,11/09/21 16:00,38.83333333,35,27.83333333,59.66666667
2021-09-11,17:00:00,11/09/21 17:00,36.16666667,35,29.83333333,58.33333333
2021-09-11,18:00:00,11/09/21 18:00,32.83333333,34.33333333,33.33333333,59.66666667
2021-09-11,19:00:00,11/09/21 19:00,29,33.66666667,37.5,57
2021-09-11,20:00:00,11/09/21 20:00,26.5,32.83333333,41.66666667,55.66666667
2021-09-11,21:00:00,11/09/21 21:00,24.33333333,32,47,55
2021-09-11,22:00:00,11/09/21 22:00,22.66666667,31.16666667,51.33333333,54.5
2021-09-11,23:00:00,11/09/21 23:00,21.66666667,31,51.66666667,53.8
2021-09-12,0:00:00,12/09/21 00:00,20.66666667,31,54.16666667,54.16666667
2021-09-12,1:00:00,12/09/21 01:00,19.83333333,31,55.16666667,55.5
2021-09-12,2:00:00,12/09/21 02:00,19,31,55.83333333,54.66666667
2021-09-12,3:00:00,12/09/21 03:00,18.5,31,58.5,54.83333333
2021-09-12,4:00:00,12/09/21 04:00,18,31,61.83333333,53.83333333
2021-09-12,5:00:00,12/09/21 05:00,17.33333333,30.66666667,64,54.33333333
2021-09-12,6:00:00,12/09/21 06:00,16.83333333,31,67,55
2021-09-12,7:00:00,12/09/21 07:00,18.16666667,31,66.5,55.16666667
2021-09-12,8:00:00,12/09/21 08:00,26.33333333,30.83333333,48.5,55.83333333
2021-09-12,9:00:00,12/09/21 09:00,31.33333333,31,38.16666667,56.33333333
2021-09-12,10:00:00,12/09/21 10:00,34.5,31.5,32.66666667,56.5
2021-09-12,11:00:00,12/09/21 11:00,36.33333333,32.5,26.33333333,57.66666667
2021-09-12,12:00:00,12/09/21 12:00,38.5,33.5,20.16666667,57.83333333
2021-09-12,13:00:00,12/09/21 13:00,39.16666667,34.16666667,20.66666667,58.83333333
2021-09-12,14:00:00,12/09/21 14:00,40.33333333,35,21.66666667,58.33333333
2021-09-12,15:00:00,12/09/21 15:00,40,35,21.83333333,57.4
2021-09-12,16:00:00,12/09/21 16:00,39.16666667,35,22.5,57.6
2021-09-12,17:00:00,12/09/21 17:00,36.5,35,24.66666667,56
2021-09-12,18:00:00,12/09/21 18:00,32.33333333,35,29,55.83333333
2021-09-12,19:00:00,12/09/21 19:00,28.33333333,34,39.33333333,54.5
2021-09-12,20:00:00,12/09/21 20:00,25.33333333,33,42.83333333,54
2021-09-12,21:00:00,12/09/21 21:00,23.33333333,32.33333333,44.5,52.33333333
2021-09-12,22:00:00,12/09/21 22:00,21.5,32,47.5,52.66666667
2021-09-12,23:00:00,12/09/21 23:00,20,31.66666667,54.83333333,52.5
2021-09-13,0:00:00,13/09/21 00:00,19,31.16666667,57.5,53.16666667
2021-09-13,1:00:00,13/09/21 01:00,18,31,58.83333333,52.33333333
2021-09-13,2:00:00,13/09/21 02:00,17.83333333,30.83333333,63.16666667,52.16666667
2021-09-13,3:00:00,13/09/21 03:00,17,30,65.66666667,52
2021-09-13,4:00:00,13/09/21 04:00,16.5,30,67.5,52.66666667
2021-09-13,5:00:00,13/09/21 05:00,16,30,66.5,52.5
2021-09-13,6:00:00,13/09/21 06:00,15.33333333,30,69.33333333,52.33333333
2021-09-13,7:00:00,13/09/21 07:00,15.75,30,72.75,53.16666667
2021-09-13,8:00:00,13/09/21 08:00,25.5,30,51,52.5
2021-09-13,9:00:00,13/09/21 09:00,29.66666667,30,40.16666667,54
2021-09-13,10:00:00,13/09/21 10:00,32.6,30.4,35.2,55.2
2021-09-13,11:00:00,13/09/21 11:00,35.57142857,31,29,55.2
2021-09-13,12:00:00,13/09/21 12:00,37.28571429,32.42857143,24.28571429,56.28571429
2021-09-13,13:00:00,13/09/21 13:00,38.66666667,33.66666667,22.33333333,57.16666667
2021-09-13,14:00:00,13/09/21 14:00,39.33333333,34.33333333,20.33333333,55.83333333
2021-09-13,15:00:00,13/09/21 15:00,39,35,23.16666667,55.6
2021-09-13,16:00:00,13/09/21 16:00,37.33333333,35,18.33333333,55.85714286
2021-09-13,17:00:00,13/09/21 17:00,35.33333333,34,19.5,55
2021-09-13,18:00:00,13/09/21 18:00,31.16666667,33.66666667,24.33333333,53.83333333
2021-09-13,19:00:00,13/09/21 19:00,26.5,33,32.83333333,54.5
2021-09-13,20:00:00,13/09/21 20:00,23.83333333,32.33333333,39,52.5
2021-09-13,21:00:00,13/09/21 21:00,21.66666667,32,47.66666667,52
2021-09-13,22:00:00,13/09/21 22:00,20.2,31.83333333,54.6,52
2021-09-13,23:00:00,13/09/21 23:00,18.57142857,30.83333333,60.28571429,52.33333333
2021-09-14,0:00:00,14/09/21 00:00,17.4,31,64,51.83333333
2021-09-14,1:00:00,14/09/21 01:00,16.42857143,30,67.14285714,51.6
2021-09-14,2:00:00,14/09/21 02:00,16,30,67.66666667,51.66666667
2021-09-14,3:00:00,14/09/21 03:00,16,30,67.5,51.66666667
2021-09-14,4:00:00,14/09/21 04:00,15,29.2,67.5,51.4
2021-09-14,5:00:00,14/09/21 05:00,14.16666667,29,70.33333333,50.66666667
2021-09-14,6:00:00,14/09/21 06:00,14,29,73.33333333,51.16666667
2021-09-14,7:00:00,14/09/21 07:00,14.33333333,29,76,51.16666667
2021-09-14,8:00:00,14/09/21 08:00,21.6,29,62.4,50.83333333
2021-09-14,9:00:00,14/09/21 09:00,25.66666667,28.66666667,50.66666667,52
2021-09-14,10:00:00,14/09/21 10:00,28.5,28.16666667,42.16666667,52.5
2021-09-14,11:00:00,14/09/21 11:00,31,28.8,33.66666667,54.6
2021-09-14,12:00:00,14/09/21 12:00,34.16666667,29.6,26.66666667,54.4
2021-09-14,13:00:00,14/09/21 13:00,35.6,30.83333333,24,56
2021-09-14,14:00:00,14/09/21 14:00,36.71428571,32,20.42857143,56.66666667
2021-09-14,15:00:00,14/09/21 15:00,37.33333333,33.16666667,24.33333333,56.16666667
2021-09-14,16:00:00,14/09/21 16:00,35.66666667,34,24.5,55.33333333
2021-09-14,17:00:00,14/09/21 17:00,32.33333333,33.83333333,28.83333333,54
2021-09-14,18:00:00,14/09/21 18:00,27.66666667,33,36.66666667,53.5
2021-09-14,19:00:00,14/09/21 19:00,24.16666667,32.83333333,48.16666667,53.66666667
2021-09-14,20:00:00,14/09/21 20:00,21.66666667,32,62.66666667,52.4
2021-09-14,21:00:00,14/09/21 21:00,19.5,31.57142857,70.66666667,53
2021-09-14,22:00:00,14/09/21 22:00,18,31,74.66666667,52.5
2021-09-14,23:00:00,14/09/21 23:00,16.83333333,30.5,79.16666667,53
2021-09-25,0:00:00,25/09/21 00:00,18,33,80.16666667,66.2
2021-09-25,1:00:00,25/09/21 01:00,17.66666667,33,81.66666667,65.66666667
2021-09-25,2:00:00,25/09/21 02:00,17,33,84.33333333,66.33333333
2021-09-25,3:00:00,25/09/21 03:00,16,33,84,67.25
2021-09-25,4:00:00,25/09/21 04:00,16,32.4,87,66
2021-09-25,5:00:00,25/09/21 05:00,16,32,89,62.66666667
2021-09-25,6:00:00,25/09/21 06:00,16,32,88.33333333,62.4
2021-09-25,7:00:00,25/09/21 07:00,16.83333333,31.66666667,89,60.33333333
2021-09-25,8:00:00,25/09/21 08:00,21,31.66666667,79.16666667,61.83333333
2021-09-25,9:00:00,25/09/21 09:00,24.83333333,32,65.33333333,66
2021-09-25,10:00:00,25/09/21 10:00,27.5,32,57.33333333,66.83333333
2021-09-25,11:00:00,25/09/21 11:00,29.66666667,32.83333333,46.66666667,67.33333333
2021-09-25,12:00:00,25/09/21 12:00,31.33333333,33.5,40.66666667,66.66666667
2021-09-25,13:00:00,25/09/21 13:00,32.66666667,34,39.66666667,64
2021-09-25,14:00:00,25/09/21 14:00,34,35,38.16666667,60.66666667
2021-09-25,15:00:00,25/09/21 15:00,32.33333333,35,39.83333333,56.83333333
2021-09-25,16:00:00,25/09/21 16:00,30.5,35,43.83333333,56.33333333
2021-09-25,17:00:00,25/09/21 17:00,27.8,35,48.6,56.5
2021-09-25,18:00:00,25/09/21 18:00,24.83333333,34.16666667,56.66666667,56.66666667
2021-09-25,19:00:00,25/09/21 19:00,22.16666667,33.66666667,62.5,55.66666667
2021-09-25,20:00:00,25/09/21 20:00,20.66666667,33,66.83333333,55
2021-09-25,21:00:00,25/09/21 21:00,19.33333333,33,73.33333333,58
2021-09-25,22:00:00,25/09/21 22:00,18.66666667,33,76.83333333,60.33333333
2021-09-25,23:00:00,25/09/21 23:00,17.66666667,33,80.5,65.33333333
2021-09-26,0:00:00,26/09/21 00:00,16.66666667,32.83333333,85.83333333,67.66666667
2021-09-26,1:00:00,26/09/21 01:00,16,32.5,88.16666667,69
2021-09-26,2:00:00,26/09/21 02:00,16,32,90.33333333,70
2021-09-26,3:00:00,26/09/21 03:00,16,32,91.33333333,70.66666667
2021-09-26,4:00:00,26/09/21 04:00,16,32,91.5,69.33333333
2021-09-26,5:00:00,26/09/21 05:00,16.16666667,32,93.83333333,68.33333333
2021-09-26,6:00:00,26/09/21 06:00,16,32,93.33333333,70.16666667
2021-09-26,7:00:00,26/09/21 07:00,17,31.66666667,93.83333333,67.33333333
2021-09-26,8:00:00,26/09/21 08:00,17.33333333,31,91.5,66.2
2021-09-26,9:00:00,26/09/21 09:00,18.33333333,31.33333333,89,68
2021-09-26,10:00:00,26/09/21 10:00,20.5,31.66666667,80.66666667,68
2021-09-26,11:00:00,26/09/21 11:00,23.33333333,31.83333333,71,69.33333333
2021-09-26,12:00:00,26/09/21 12:00,25.66666667,32,62,71
2021-09-26,13:00:00,26/09/21 13:00,27.5,32.5,57.33333333,68.33333333
2021-09-26,14:00:00,26/09/21 14:00,27.83333333,33,51.83333333,70
2021-09-26,15:00:00,26/09/21 15:00,29,34,49,68.83333333
2021-09-26,16:00:00,26/09/21 16:00,27.66666667,34,49.83333333,65.16666667
2021-09-26,17:00:00,26/09/21 17:00,24.33333333,34,56.16666667,63.33333333
2021-09-26,18:00:00,26/09/21 18:00,20.5,33.16666667,70.33333333,63.5
2021-09-26,19:00:00,26/09/21 19:00,18.66666667,33,75,63.16666667
2021-09-26,20:00:00,26/09/21 20:00,17.66666667,32.5,79,63
2021-09-26,21:00:00,26/09/21 21:00,17,32,82.66666667,64.5
2021-09-26,22:00:00,26/09/21 22:00,16,32,86.16666667,67
2021-09-26,23:00:00,26/09/21 23:00,16,31.83333333,89.33333333,66.5
2021-09-27,0:00:00,27/09/21 00:00,16.16666667,31.16666667,89.33333333,69
2021-09-27,1:00:00,27/09/21 01:00,16.5,31,87.83333333,69.16666667
2021-09-27,2:00:00,27/09/21 02:00,17,31,88.66666667,70.83333333
2021-09-27,3:00:00,27/09/21 03:00,17,31,89,69.16666667
2021-09-27,4:00:00,27/09/21 04:00,17,31,88.33333333,71.66666667
2021-09-27,5:00:00,27/09/21 05:00,17,31,89.66666667,70.5
2021-09-27,6:00:00,27/09/21 06:00,17,30.83333333,89.33333333,71.66666667
2021-09-27,7:00:00,27/09/21 07:00,17,30.83333333,88.66666667,71.66666667
2021-09-27,8:00:00,27/09/21 08:00,18,31,87.66666667,70.83333333
2021-09-27,9:00:00,27/09/21 09:00,18.83333333,30.83333333,82.66666667,70.83333333
2021-09-27,10:00:00,27/09/21 10:00,19.66666667,31,77.5,72.66666667
2021-09-27,11:00:00,27/09/21 11:00,20.83333333,31,75,73.33333333
2021-09-27,12:00:00,27/09/21 12:00,23.16666667,31,67.66666667,75.16666667
2021-09-27,13:00:00,27/09/21 13:00,25.16666667,31.66666667,61.66666667,75.33333333
2021-09-27,14:00:00,27/09/21 14:00,26,32,57.5,75.83333333
2021-09-27,15:00:00,27/09/21 15:00,25.6,32,57,76
2021-09-27,16:00:00,27/09/21 16:00,25,33,57.8,72.85714286
2021-09-27,17:00:00,27/09/21 17:00,22.16666667,33,64.33333333,71.8
2021-09-27,18:00:00,27/09/21 18:00,19.28571429,33,75.14285714,71.6
2021-09-27,19:00:00,27/09/21 19:00,17.33333333,32,81.16666667,70.4
2021-09-27,20:00:00,27/09/21 20:00,16.5,31.8,85,71.4
2021-09-27,21:00:00,27/09/21 21:00,16,31,88.33333333,71.5
2021-09-27,22:00:00,27/09/21 22:00,16.5,31,89.5,72.83333333
2021-09-27,23:00:00,27/09/21 23:00,16.83333333,30.83333333,89.33333333,73.33333333
